Policy_ID,Policy_Name,Policy_Type,Customer_ID,Customer_Age,Gender,Region,Occupation,Marital_Status,Annual_Premium,Policy_Start_Date,Tenure,Coverage_Amount,Payment_Frequency,Claims_Made,Total_Claim_Amount,Last_Claim_Amount,Last_Claim_Date,Customer_Satisfaction_Level,Policy_Status,Renewal,Number_of_Beneficiaries,Sales_Channel,Policy_Modifications,Policy_Duration_Days,Claim_Frequency,Average_Claim_Amount,Claim_Status,Premium_to_Claim_Ratio,Is_Loyal_Customer,Is_High_Value_Customer,Is_Family_Policy,Risk_Score,Last_Claim_Season,Life_Stage
POL2158,Jeevan Umang,Motor,CUST11158,33.0,Other,Central,Unemployed,Married,30421.38,2023-12-14,16,682611.88,Quarterly,1.0,121000.39,0.0,2014-07-26,6,Active,Yes,3,Broker,0.0,3645,0.10013717421124829,121000.39,Normal,0.25141555328871257,1,0,1,12.116637133058987,Summer,Young Family
POL2159,Jeevan Rakshak,Health,CUST11159,63.0,Other,West,Unemployed,Married,47031.47,2003-11-08,9,4914174.45,Semi-Annually,2.0,26796.43,33339.34126322061,2017-12-12,9,Lapsed,No,3,Broker,1.0,2410,0.3029045643153527,13398.215,Normal,1.755139397300312,1,1,1,4.058380477178423,Winter,Senior
POL2160,Jeevan Shanti,Health,CUST11160,44.0,Other,West,Self-employed,Divorced,32854.6,1996-06-21,19,4714461.47,Monthly,3.0,266247.2,40299.32922312235,2016-09-20,3,Lapsed,No,4,Broker,1.0,2858,0.3831350594821553,88749.06666666667,Normal,0.12339885640111894,1,0,1,34.0028789363191,Fall,Other
POL2161,Jeevan Arogya,Life,CUST11161,21.0,Male,Central,Retired,Divorced,40004.73,1998-02-28,5,4092781.94,Quarterly,0.0,25792.19,13214.469481891218,2024-02-06,8,Terminated,Yes,0,Broker,2.0,163,0.0,25792.19,Claim_Without_Count,1.551040450617028,0,1,0,0.0,Winter,Other
POL2162,Jeevan Anand,Commercial,CUST11162,49.0,Other,South,Unemployed,Single,41570.86,2005-12-01,18,2896585.55,Quarterly,0.0,221229.19,15098.6805592605,2019-11-15,6,Active,No,2,Online,2.0,1707,0.0,221229.19,Claim_Without_Count,0.18790856667693806,0,1,1,0.0,Fall,Other
POL2163,Jeevan Shanti,Motor,CUST11163,32.0,Other,South,Unemployed,Divorced,8029.33,1999-07-19,20,2385148.87,Semi-Annually,2.0,253165.73,47321.376608415645,2021-01-21,1,Lapsed,Yes,4,Online,1.0,1274,0.5729984301412873,126582.865,Normal,0.03171570654527372,0,0,1,72.5317829277865,Winter,Other
POL2164,Jeevan Arogya,Health,CUST11164,37.0,Male,North,Self-employed,Married,41935.57,2016-04-26,25,3654529.45,Quarterly,2.0,122107.75,12640.024445881389,2015-08-25,5,Terminated,Yes,0,Online,1.0,3250,0.22461538461538463,61053.875,Normal,0.3434308633153915,1,1,0,13.713639615384617,Summer,Young Family
POL2165,Jeevan Shanti,Motor,CUST11165,75.0,Other,North,Unemployed,Single,12372.39,1996-06-08,28,603264.94,Semi-Annually,3.0,27343.76,0.0,2014-07-26,8,Active,No,0,Broker,2.0,3645,0.3004115226337449,9114.586666666666,Normal,0.4524758116659889,1,0,0,2.7381268587105625,Summer,Senior
POL2166,Jeevan Anand,Commercial,CUST11166,68.0,Other,North,Unemployed,Widowed,27209.545,2020-01-11,19,2822704.05,Semi-Annually,2.0,31768.94,7183.754446788365,2022-10-15,1,Active,No,1,Agent,0.0,642,1.1370716510903427,15884.47,Normal,0.8564826210758054,0,0,0,18.061780529595016,Fall,Senior
POL2167,Jeevan Nidhi,Home,CUST11167,60.0,Female,West,Salaried,Divorced,27578.36,2013-02-01,13,4492633.59,Annually,4.0,283877.77,0.0,2014-07-26,5,Active,Yes,2,Online,2.0,3645,0.40054869684499317,70969.4425,Normal,0.09714871298305605,1,0,1,28.426717709190676,Summer,Senior
POL2168,Jeevan Tarun,Personal Accident,CUST11168,77.0,Male,North,Salaried,Widowed,25971.7,2005-01-18,18,3029172.7,Monthly,1.0,186362.97,9937.315113254112,2015-06-13,4,Terminated,No,2,Agent,1.0,3323,0.10984050556725851,186362.97,Normal,0.13936083976339292,1,0,1,20.47020284381583,Summer,Senior
POL2169,Jeevan Umang,Agricultural,CUST11169,22.0,Other,South,Self-employed,Divorced,47920.36,1999-12-03,18,1611173.6,Annually,2.0,20896.27,0.0,2014-07-26,2,Active,Yes,3,Broker,0.0,3645,0.20027434842249658,10448.135,Normal,2.293249465095924,1,1,1,2.0924934293552813,Summer,Other
POL2170,Jeevan Arogya,Commercial,CUST11170,57.0,Male,East,Retired,Single,25082.6,2008-05-21,13,2029661.95,Annually,2.0,183976.37,6830.174637490388,2019-04-05,6,Terminated,No,0,Broker,1.0,1931,0.3780424650440186,91988.185,Normal,0.13633598706181668,1,0,0,34.775440212325215,Spring,Other
POL2171,Jeevan Anand,Health,CUST11171,33.0,Female,West,Self-employed,Widowed,23927.92,1998-07-29,11,3560864.11,Semi-Annually,3.0,18851.28,3184.2054361521486,2021-04-05,3,Active,Yes,1,Broker,2.0,1200,0.9125,6283.759999999999,Normal,1.269299485233894,0,0,0,5.733930999999999,Spring,Other
POL2172,Jeevan Tarun,Life,CUST11172,51.0,Female,West,Retired,Widowed,41925.9,2007-08-18,5,302236.54,Semi-Annually,1.0,144769.28,19030.792766285547,2016-05-26,10,Lapsed,No,2,Agent,1.0,2975,0.12268907563025211,144769.28,Normal,0.289604949337318,1,1,1,17.761609142857147,Spring,Other
POL2173,Jeevan Anand,Life,CUST11173,64.0,Female,East,Salaried,Married,27209.545,1999-05-16,4,3160848.43,Semi-Annually,2.0,265515.49,10470.09311284019,2015-07-29,4,Lapsed,Yes,2,Agent,0.0,3277,0.22276472383277388,132757.745,Normal,0.10247818309959995,1,0,1,29.573742401586816,Summer,Senior
POL2174,Jeevan Lakshya,Commercial,CUST11174,49.0,Male,West,Self-employed,Married,40958.4,1994-07-18,12,1640595.7,Annually,3.0,153502.81,36781.13267922396,2017-11-20,3,Terminated,Yes,4,Agent,1.0,2432,0.45024671052631576,51167.60333333333,Normal,0.26682508287633305,1,1,1,23.038045086348685,Fall,Established Adult
POL2175,Jeevan Arogya,Motor,CUST11175,44.0,Other,East,Salaried,Single,16045.22,2008-05-09,19,2020227.29,Monthly,2.0,107697.36,0.0,2014-07-26,3,Active,Yes,4,Broker,2.0,3645,0.20027434842249658,53848.68,Normal,0.14898433907757813,1,0,1,10.784509300411525,Summer,Other
POL2176,Jeevan Anand,Motor,CUST11176,49.0,Male,West,Self-employed,Divorced,23233.76,2008-11-23,21,1441301.54,Monthly,3.0,66907.52,1205.7495884291725,2021-04-03,7,Active,No,3,Broker,2.0,1202,0.910981697171381,22302.506666666668,Normal,0.3472518485216609,0,0,1,20.317175374376042,Spring,Other
POL2177,Jeevan Arogya,Commercial,CUST11177,74.0,Male,East,Salaried,Widowed,46096.43,2021-12-16,5,4459828.92,Monthly,0.0,104830.02,10492.489355079082,2024-04-19,2,Terminated,Yes,2,Online,1.0,90,0.0,104830.02,Claim_Without_Count,0.4397254717684877,0,1,1,0.0,Spring,Senior
POL2178,Jeevan Lakshya,Life,CUST11178,46.0,Male,East,Unemployed,Single,26277.37,1998-03-18,1,4109177.5,Annually,1.0,266885.88,19030.792766285547,2018-09-19,1,Terminated,Yes,1,Online,2.0,2129,0.17144199154532644,266885.88,Normal,0.09845919911536721,1,0,0,45.755446782527,Fall,Other
POL2179,Jeevan Labh,Motor,CUST11179,49.0,Female,South,Self-employed,Single,46891.93,2020-10-04,10,4265814.66,Quarterly,2.0,91411.62,5757.462843943212,2022-03-11,2,Lapsed,No,2,Agent,1.0,860,0.8488372093023255,45705.81,Normal,0.5129755932560872,0,1,1,38.796792209302325,Spring,Other
POL2180,Jeevan Umang,Life,CUST11180,45.0,Male,East,Unemployed,Single,22010.67,2002-06-22,1,2085399.36,Semi-Annually,1.0,109735.42,37393.091992256326,2019-04-09,1,Terminated,No,0,Online,1.0,1927,0.1894135962636222,109735.42,Normal,0.20057944827659108,1,0,0,20.785380539699013,Spring,Other
POL2181,Jeevan Amar,Personal Accident,CUST11181,19.0,Other,East,Unemployed,Widowed,8938.92,2004-08-31,11,685512.96,Semi-Annually,2.0,237826.75,35477.94850215167,2017-08-16,6,Active,Yes,1,Online,0.0,2528,0.2887658227848101,118913.375,Normal,0.03758584768113764,1,0,0,34.33811857199367,Summer,Other
POL2182,Jeevan Anand,Travel,CUST11182,51.0,Other,Central,Salaried,Married,39333.34,1997-02-23,10,3277007.32,Monthly,2.0,13000.83,41330.52316258785,2021-07-20,8,Terminated,Yes,1,Agent,0.0,1094,0.6672760511882998,6500.415,Normal,3.0254483752191206,0,0,0,4.3375712522851915,Summer,Established Adult
POL2183,Jeevan Amar,Life,CUST11183,20.0,Female,West,Retired,Single,16168.17,2011-03-29,3,3369066.93,Quarterly,1.0,178300.76,0.0,2014-07-26,7,Active,No,4,Online,1.0,3645,0.10013717421124829,178300.76,Normal,0.09067919845097687,1,0,1,17.85453426611797,Summer,Young Single
POL2184,Jeevan Shanti,Commercial,CUST11184,49.0,Male,West,Self-employed,Divorced,38685.63,1997-12-24,5,2116098.09,Annually,1.0,9156.87,0.0,2014-07-26,10,Terminated,Yes,4,Broker,1.0,3645,0.10013717421124829,9156.87,Normal,4.2247656677445455,1,0,1,0.9169430864197532,Summer,Other
POL2185,Jeevan Umang,Personal Accident,CUST11185,39.0,Other,North,Self-employed,Married,30928.0,2008-10-23,25,397132.95,Monthly,2.0,776.68,32261.2066763948,2021-12-25,7,Active,Yes,2,Broker,2.0,936,0.77991452991453,388.34,Normal,39.820775609002425,0,0,1,0.3028720085470086,Winter,Young Family
POL2186,Jeevan Rakshak,Agricultural,CUST11186,79.0,Female,East,Unemployed,Single,48857.13,2000-09-22,11,1148464.71,Semi-Annually,4.0,106503.34,27571.567036617434,2020-12-11,7,Lapsed,No,1,Agent,1.0,1315,1.1102661596958174,26625.835,Normal,0.4587380076530933,0,1,0,29.561763574144482,Winter,Senior
POL2187,Jeevan Amar,Commercial,CUST11187,49.0,Male,East,Self-employed,Single,24164.21,2013-01-08,22,129581.66,Semi-Annually,3.0,56180.71,19030.792766285547,2014-07-26,9,Active,Yes,3,Online,2.0,3645,0.3004115226337449,18726.903333333332,Normal,0.4301157817336235,1,0,1,5.625777544581618,Summer,Other
POL2188,Jeevan Arogya,Travel,CUST11188,65.0,Female,West,Retired,Divorced,45265.22,1996-07-20,6,3592806.48,Monthly,1.0,26443.39,19030.792766285547,2023-07-25,1,Active,Yes,3,Online,0.0,359,1.0167130919220055,26443.39,Normal,1.7117782553598462,0,1,1,26.885340807799444,Summer,Senior
POL2189,Jeevan Arogya,Personal Accident,CUST11189,43.0,Other,North,Retired,Married,37569.49,2019-12-28,8,4448657.59,Semi-Annually,0.0,229446.07,21195.446497883782,2020-03-29,5,Active,Yes,1,Agent,1.0,1572,0.0,229446.07,Claim_Without_Count,0.16373995858808998,0,0,0,0.0,Spring,Established Adult
POL2190,Jeevan Tarun,Agricultural,CUST11190,68.0,Female,South,Unemployed,Widowed,11534.1,1994-07-16,1,4414928.65,Quarterly,2.0,207676.75,36592.69382926264,2018-10-25,6,Lapsed,Yes,1,Agent,0.0,2093,0.3487816531294792,103838.375,Normal,0.05553871581676813,1,0,0,36.21692009077878,Fall,Senior
POL2191,Jeevan Labh,Agricultural,CUST11191,22.0,Female,East,Salaried,Divorced,37050.46,2009-03-26,14,1246292.9,Annually,4.0,261372.9,0.0,2014-07-26,2,Active,No,3,Broker,1.0,3645,0.40054869684499317,65343.225,Normal,0.14175325751062945,1,0,1,26.173143621399177,Summer,Other
POL2192,Jeevan Anand,Home,CUST11192,21.0,Female,Central,Retired,Divorced,33690.71,2017-03-08,13,1074662.58,Semi-Annually,3.0,66594.86,9822.675096307732,2022-04-20,8,Active,No,1,Online,0.0,820,1.3353658536585367,22198.286666666667,Normal,0.5059055608796235,0,0,0,29.642834024390247,Spring,Other
POL2193,Jeevan Labh,Commercial,CUST11193,54.0,Other,West,Unemployed,Single,49004.77,2003-11-13,23,2343302.23,Semi-Annually,3.0,144226.3,39822.94908388565,2023-01-19,10,Lapsed,Yes,1,Online,1.0,546,2.0054945054945055,48075.43333333333,Normal,0.33977693388792474,0,1,0,96.41501739926738,Winter,Other
POL2194,Jeevan Rakshak,Home,CUST11194,50.0,Male,North,Salaried,Divorced,27209.545,2019-03-18,19,1064282.65,Quarterly,2.0,296480.02,19030.792766285547,2017-02-24,10,Lapsed,Yes,2,Agent,1.0,2701,0.2702702702702703,148240.01,Normal,0.09177530748952323,1,0,1,40.06486756756757,Winter,Other
POL2195,Jeevan Labh,Agricultural,CUST11195,34.0,Female,East,Unemployed,Married,29995.36,2016-08-30,22,678263.57,Monthly,2.0,143560.96,0.0,2014-07-26,6,Terminated,Yes,1,Online,2.0,3645,0.20027434842249658,71780.48,Normal,0.20893814028549268,1,0,0,14.375788861454046,Summer,Young Family
POL2196,Jeevan Tarun,Agricultural,CUST11196,67.0,Other,North,Salaried,Married,36930.4,2021-01-27,29,907573.7,Monthly,2.0,153032.11,15889.352274640962,2024-04-21,2,Terminated,Yes,3,Broker,2.0,88,8.295454545454545,76516.055,Normal,0.24132451679585418,0,0,1,634.73545625,Spring,Senior
POL2197,Jeevan Nidhi,Home,CUST11197,74.0,Female,Central,Unemployed,Single,32363.02,1999-01-01,3,2139860.61,Semi-Annually,1.0,23285.99,48080.56008681279,2014-12-25,2,Lapsed,Yes,3,Agent,1.0,3493,0.10449470369310047,23285.99,Normal,1.389806488794335,1,0,1,2.433262625250501,Winter,Senior
POL2198,Jeevan Nidhi,Health,CUST11198,68.0,Female,North,Self-employed,Divorced,32695.22,1996-05-16,7,2301559.23,Annually,1.0,244539.96,43875.84170565229,2020-03-23,3,Lapsed,No,3,Agent,2.0,1578,0.23130544993662863,244539.96,Normal,0.13370092969672523,0,0,1,56.563425475285165,Spring,Senior
POL2199,Jeevan Rakshak,Personal Accident,CUST11199,49.0,Other,West,Self-employed,Single,25329.81,2011-02-16,29,3332775.33,Monthly,0.0,140326.08,39089.70209308903,2015-04-19,6,Lapsed,Yes,0,Broker,0.0,3378,0.0,140326.08,Claim_Without_Count,0.18050678818933732,1,0,0,0.0,Spring,Other
POL2200,Jeevan Umang,Life,CUST11200,65.0,Female,South,Unemployed,Single,39696.86,2007-04-18,6,4826451.0,Quarterly,0.0,93075.24,0.0,2014-07-26,5,Terminated,Yes,3,Broker,2.0,3645,0.0,93075.24,Claim_Without_Count,0.42650290238306127,1,1,1,0.0,Summer,Senior
POL2201,Jeevan Arogya,Travel,CUST11201,30.0,Male,South,Retired,Single,5427.92,2011-02-22,10,4561031.14,Annually,3.0,209719.55,25285.52339710381,2016-04-04,7,Lapsed,Yes,2,Broker,1.0,3027,0.36174430128840435,69906.51666666666,Normal,0.025881802626412275,1,0,1,25.288284027089524,Spring,Other
POL2202,Jeevan Amar,Agricultural,CUST11202,43.0,Other,South,Salaried,Married,12082.0,2002-03-13,10,1817617.31,Annually,2.0,163302.88,27975.33603463567,2014-12-19,6,Lapsed,Yes,2,Online,0.0,3499,0.20863103743926836,81651.44,Normal,0.07398522304076939,1,0,1,17.035024635610174,Winter,Established Adult
POL2203,Jeevan Rakshak,Travel,CUST11203,68.0,Male,North,Self-employed,Single,43334.0,1996-09-09,8,927207.52,Monthly,3.0,293245.11,42216.15830706764,2015-12-05,1,Active,No,2,Agent,1.0,3148,0.3478398983481576,97748.37,Normal,0.14777399016133638,1,1,1,34.000783084498096,Winter,Senior
POL2204,Jeevan Amar,Travel,CUST11204,52.0,Female,East,Retired,Divorced,27209.545,2016-07-29,6,4818366.52,Semi-Annually,2.0,139538.4,30655.746597076195,2016-07-01,8,Terminated,Yes,2,Broker,2.0,2939,0.24838380401497107,69769.2,Normal,0.19499682524667045,1,0,1,17.32953929908132,Summer,Other
POL2205,Jeevan Anand,Personal Accident,CUST11205,64.0,Other,East,Salaried,Single,38241.24,2024-02-01,7,3310682.01,Monthly,3.0,273642.11,0.0,2014-07-26,9,Lapsed,Yes,2,Broker,1.0,3645,0.3004115226337449,91214.03666666667,Normal,0.13974910513590177,1,0,1,27.401747640603567,Summer,Senior
POL2206,Jeevan Shanti,Commercial,CUST11206,61.0,Male,East,Unemployed,Married,12076.6,2006-05-29,6,2979769.48,Quarterly,4.0,147218.76,25263.00173695986,2020-10-14,4,Active,Yes,0,Online,1.0,1373,1.0633648943918428,36804.69,Normal,0.08203166498617431,0,0,0,39.13681529497451,Fall,Senior
POL2207,Jeevan Labh,Life,CUST11207,49.0,Male,Central,Retired,Widowed,31087.64,2013-02-25,19,2658685.58,Quarterly,4.0,136995.48,16377.591004953734,2023-01-03,4,Active,Yes,4,Online,0.0,562,2.597864768683274,34248.87,Normal,0.2269245671463029,0,0,1,88.97393274021353,Winter,Other
POL2208,Jeevan Amar,Commercial,CUST11208,58.0,Female,East,Salaried,Single,17590.36,2017-09-09,27,1737030.13,Semi-Annually,0.0,18796.53,25245.743321319547,2024-03-28,8,Active,No,3,Agent,0.0,112,0.0,18796.53,Claim_Without_Count,0.9358301771656791,0,0,1,0.0,Spring,Other
POL2209,Jeevan Rakshak,Personal Accident,CUST11209,49.0,Female,West,Self-employed,Divorced,27209.545,2023-11-12,2,2990285.37,Quarterly,4.0,262230.64,545.0047979781103,2015-10-13,5,Lapsed,No,1,Agent,1.0,3201,0.45610746641674477,65557.66,Normal,0.1037618830507373,1,0,0,29.901338206810376,Fall,Other
POL2210,Jeevan Amar,Home,CUST11210,44.0,Female,North,Salaried,Married,14220.19,2017-10-22,19,2166554.17,Semi-Annually,3.0,272442.66,43693.25995750032,2020-01-28,4,Terminated,Yes,4,Online,0.0,1633,0.670545009185548,90814.21999999999,Normal,0.0521951664985212,0,0,1,60.895021984078376,Winter,Established Adult
POL2211,Jeevan Nidhi,Health,CUST11211,63.0,Other,West,Unemployed,Widowed,11175.15,2015-01-11,17,2625648.02,Monthly,2.0,128.25,32814.3498832172,2020-08-30,2,Active,No,1,Online,2.0,1418,0.5148095909732017,64.125,Normal,87.13567251461988,0,0,0,0.03301216502115655,Summer,Senior
POL2212,Jeevan Labh,Life,CUST11212,51.0,Female,South,Salaried,Divorced,13667.02,2001-07-23,14,2617044.01,Monthly,1.0,17727.58,0.0,2014-07-26,3,Terminated,No,2,Online,2.0,3645,0.10013717421124829,17727.58,Normal,0.7709467394872848,1,0,1,1.7751897668038412,Summer,Other
POL2213,Jeevan Arogya,Commercial,CUST11213,73.0,Female,West,Self-employed,Widowed,45180.91,2008-07-28,22,150685.72,Quarterly,3.0,108649.2,0.0,2014-07-26,4,Terminated,No,2,Broker,1.0,3645,0.3004115226337449,36216.4,Normal,0.4158420862739901,1,1,1,10.879823868312759,Summer,Senior
POL2214,Jeevan Tarun,Agricultural,CUST11214,65.0,Other,West,Salaried,Single,7609.45,2010-11-20,7,1725431.57,Quarterly,1.0,65111.51,36089.96564483671,2016-07-23,1,Lapsed,Yes,2,Agent,0.0,2917,0.125128556736373,65111.51,Normal,0.11686797004093438,1,0,1,8.147309273225918,Summer,Senior
POL2215,Jeevan Arogya,Health,CUST11215,47.0,Other,West,Salaried,Single,6569.54,1994-09-19,4,830959.54,Annually,1.0,100292.77,19030.792766285547,2018-08-14,7,Lapsed,Yes,3,Broker,1.0,2165,0.16859122401847576,100292.77,Normal,0.06550362503697923,1,0,1,16.908480854503466,Summer,Other
POL2216,Jeevan Anand,Health,CUST11216,44.0,Male,Central,Salaried,Divorced,13578.11,2008-05-11,20,4396737.6,Monthly,2.0,60041.16,0.0,2014-07-26,1,Terminated,No,4,Broker,1.0,3645,0.20027434842249658,30020.58,Normal,0.22614669669939755,1,0,1,6.012352098765433,Summer,Other
POL2217,Jeevan Lakshya,Health,CUST11217,60.0,Other,North,Retired,Married,30519.94,2007-11-28,26,2875147.6,Monthly,1.0,221429.47,48410.36390305263,2021-03-04,7,Lapsed,No,1,Broker,1.0,1232,0.2962662337662338,221429.47,Normal,0.13783142776794796,0,0,0,65.60207512175326,Spring,Senior
POL2218,Jeevan Anand,Personal Accident,CUST11218,42.0,Female,East,Salaried,Divorced,9012.01,2008-05-08,1,2145659.41,Annually,3.0,1377.99,35547.84279067535,2023-06-15,6,Terminated,Yes,3,Online,2.0,399,2.744360902255639,459.33,Normal,6.539967634017663,0,0,1,1.2605672932330827,Summer,Other
POL2219,Jeevan Labh,Life,CUST11219,46.0,Male,West,Unemployed,Married,28373.25,2005-07-25,12,3305781.88,Monthly,4.0,258683.37,49357.35587035095,2015-03-30,10,Terminated,No,0,Online,1.0,3398,0.429664508534432,64670.8425,Normal,0.10968331671262826,1,0,0,27.786765759270157,Spring,Established Adult
POL2220,Jeevan Umang,Home,CUST11220,72.0,Female,South,Self-employed,Widowed,37400.74,1998-09-08,29,1038294.41,Quarterly,1.0,53429.54,49514.254481262746,2020-01-16,7,Lapsed,Yes,0,Agent,1.0,1645,0.22188449848024316,53429.54,Normal,0.7000011604067712,0,0,0,11.855186686930091,Winter,Senior
POL2221,Jeevan Shanti,Commercial,CUST11221,41.0,Male,North,Salaried,Married,29302.22,2001-05-31,9,1477690.36,Semi-Annually,2.0,170159.0,25081.049631085672,2015-05-10,2,Terminated,No,1,Agent,0.0,3357,0.2174560619600834,85079.5,Normal,0.17220493773470696,1,0,0,18.50105302353292,Spring,Established Adult
POL2222,Jeevan Anand,Home,CUST11222,34.0,Other,North,Salaried,Single,39510.71,2023-01-18,9,1369748.85,Quarterly,4.0,188545.74,0.0,2014-07-26,8,Terminated,No,0,Agent,0.0,3645,0.40054869684499317,47136.435,Normal,0.20955503953576465,1,0,0,18.880437613168723,Summer,Other
POL2223,Jeevan Rakshak,Motor,CUST11223,77.0,Male,West,Retired,Single,28389.91,1994-07-17,23,3035715.19,Annually,0.0,95579.13,0.0,2014-07-26,4,Lapsed,No,2,Broker,0.0,3645,0.0,95579.13,Claim_Without_Count,0.29703042913238487,1,0,1,0.0,Summer,Senior
POL2224,Jeevan Anand,Travel,CUST11224,61.0,Female,North,Self-employed,Married,9088.6,2008-12-15,26,2564221.38,Monthly,2.0,163524.22,43716.91272319205,2014-10-15,1,Lapsed,No,4,Online,2.0,3564,0.2048260381593715,81762.11,Normal,0.05557953433442459,1,0,1,16.747009062850733,Fall,Senior
POL2225,Jeevan Nidhi,Travel,CUST11225,19.0,Other,North,Unemployed,Widowed,35119.75,2016-01-12,28,2635160.61,Annually,3.0,158522.21,0.0,2014-07-26,7,Active,No,3,Broker,2.0,3645,0.3004115226337449,52840.736666666664,Normal,0.22154466557083705,1,0,1,15.873966159122086,Summer,Other
POL2226,Jeevan Anand,Home,CUST11226,78.0,Other,North,Self-employed,Single,19736.81,1994-07-17,21,4836015.04,Annually,2.0,32031.5,25792.477507613483,2019-07-31,10,Lapsed,No,0,Broker,0.0,1814,0.402425578831312,16015.75,Normal,0.6161687713656869,0,0,0,6.445147464167586,Summer,Senior
POL2227,Jeevan Anand,Travel,CUST11227,57.0,Female,North,Retired,Married,28398.94,2016-10-19,8,887911.6,Monthly,1.0,131501.44,10646.705982524702,2022-01-23,9,Terminated,Yes,1,Agent,2.0,907,0.402425578831312,131501.44,Normal,0.2159591560366183,0,0,0,52.91954310915105,Winter,Established Adult
POL2228,Jeevan Nidhi,Home,CUST11228,33.0,Female,South,Salaried,Widowed,49766.15,2000-08-16,11,1138259.82,Monthly,3.0,250533.67,19030.792766285547,2023-08-16,3,Lapsed,Yes,4,Broker,0.0,337,3.249258160237389,83511.22333333334,Normal,0.19864056595666363,0,1,1,271.34952388724037,Summer,Other
POL2229,Jeevan Labh,Agricultural,CUST11229,20.0,Female,South,Unemployed,Divorced,17360.99,2018-03-18,11,2906821.23,Monthly,3.0,284519.07,19030.792766285547,2018-01-04,10,Lapsed,Yes,4,Agent,1.0,2387,0.45873481357352325,94839.69,Normal,0.06101872187337039,1,0,1,43.50626751152074,Winter,Other
POL2230,Jeevan Anand,Health,CUST11230,40.0,Female,South,Retired,Divorced,41950.69,2018-09-22,22,2575253.39,Monthly,2.0,22265.32,35552.142149688174,2023-08-24,1,Terminated,Yes,1,Online,2.0,329,2.2188449848024314,11132.66,Normal,1.8841269741463407,0,1,0,24.701646808510635,Summer,Other
POL2231,Jeevan Amar,Commercial,CUST11231,24.0,Female,East,Unemployed,Divorced,30393.24,2019-04-05,18,2292668.06,Semi-Annually,4.0,63009.6,10175.415555218897,2015-11-23,2,Active,No,1,Online,1.0,3160,0.4620253164556962,15752.4,Normal,0.48235887864706334,1,0,0,7.278007594936709,Fall,Other
POL2232,Jeevan Anand,Agricultural,CUST11232,41.0,Other,South,Self-employed,Divorced,46205.65,2018-07-19,25,2251801.33,Semi-Annually,1.0,182163.63,29483.015569404248,2022-01-26,10,Terminated,No,0,Broker,1.0,904,0.40376106194690264,182163.63,Normal,0.2536491504917859,0,1,0,73.55058069690266,Winter,Other
POL2233,Jeevan Umang,Motor,CUST11233,73.0,Other,East,Self-employed,Divorced,45978.47,2024-07-02,13,3131110.18,Quarterly,2.0,115496.84,20595.616538278176,2016-04-11,2,Lapsed,No,1,Online,2.0,3020,0.24172185430463577,57748.42,Normal,0.39809288288753186,1,1,0,13.959055165562916,Spring,Senior
